# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
nameakagawajiroutsukinohikarishizumerukanenosatsujin	Akagawa Jirou - Tsuki no Hikari - Shizumeru Kane no Satsujin (Japan)
nameakagiyaminioritattatensai	Akagi - Yami ni Oritatta Tensai (Japan)
nameakaneironisomarusakaparallel	Akaneiro ni Somaru Saka - Parallel (Japan)
nameakirapsychoball	Akira Psycho Ball (Europe)
nameakudaikan	Akudaikan (Japan)
nameakudaikan2mousouden	Akudaikan 2 - Mousouden (Japan)
nameakudaikan3	Akudaikan 3 (Japan)
nameakumajoudraculayaminojuin	Akumajou Dracula - Yami no Juin (Japan) (En,Ja)
namealanhansenssportschallenge	Alan Hansen's Sports Challenge (Europe) (En,Fr,De,Es,It)
namealarmforcobra11	Alarm for Cobra 11 (Europe) (En,De)
namealarmforcobra11vol2hotpursuit	Alarm for Cobra 11 Vol. 2 - Hot Pursuit (Europe)
namealarmforcobra11volii	Alarm for Cobra 11 - Vol. II (Europe) (En,De)
namealexfergusonsplayermanager2001	Alex Ferguson's Player Manager 2001 (Europe)
namealfaromeoracingitaliano	Alfa Romeo Racing Italiano (USA)
namealias	Alias (Europe) (En,Fr,De,Es)
namealienhominid	Alien Hominid (Europe, Australia) (En,Fr,De,Es,It,Nl)
namealiensintheattic	Aliens in the Attic (Europe) (En,Fr,De,Es,It)
namealiensversuspredatorextinction	Aliens Versus Predator - Extinction (Europe)
nameallmusicdance	All Music Dance! (Italy)
nameallstarbaseball2002	All-Star Baseball 2002 (Europe)
nameallstarbaseball2003featuringderekjeter	All-Star Baseball 2003 featuring Derek Jeter (Europe)
nameallstarbaseball2004featuringderekjeter	All-Star Baseball 2004 featuring Derek Jeter (Europe)
nameallstarbaseball2005featuringderekjeter	All-Star Baseball 2005 featuring Derek Jeter (USA)
nameallstarfighters	All-Star Fighters (Europe)
nameallstarprowrestling	All Star Pro-Wrestling (Japan)
nameallstarprowrestlingii	All Star Pro-Wrestling II (Japan)
nameallstarprowrestlingiii	All Star Pro-Wrestling III (Japan)
namealoneinthedark	Alone in the Dark (Europe)
namealoneinthedarkthenewnightmare	Alone in the Dark - The New Nightmare (Europe) (En,Fr,De,Es,It)
namealpineracer3	Alpine Racer 3 (Europe) (En,Fr,De,Es,It)
namealpineskiing2005	Alpine Skiing 2005 (Europe)
namealpineskiing2006featuringbodemiller	Alpine Skiing 2006 featuring Bode Miller (Germany) (En,De)
namealpineskiracing2007bodemillervshermannmaier	Alpine Ski Racing 2007 - Bode Miller vs. Hermann Maier (Europe) (En,De)
namealterecho	Alter Echo (Europe)
namealteredbeast	Altered Beast (Europe) (En,Fr,De,Es,It)
namealvinandthechipmunks	Alvin and the Chipmunks (Europe) (En,Fr,De,Es,It)
nameamagami	Amagami (Japan)
nameamagoushinoyakata	Amagoushi no Yakata (Japan)
nameamagoushinoyakataichiyanaginagomusaishonojunan	Amagoushi no Yakata - Ichiyanagi Nagomu, Saisho no Junan (Japan)
nameamericanarcade	American Arcade (Japan)
nameamericanchopper	American Chopper (Europe, Australia)
nameamericanchopper2fullthrottle	American Chopper 2 - Full Throttle (Europe)
nameamericanidol	American Idol (USA)
nameamericantailan	American Tail, An (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)
nameamericaoudanultraquiz	America Oudan Ultra Quiz (Japan)
nameamericas10mostwanted	America's 10 Most Wanted (Europe) (En,Fr,De,Es,It)
nameamfxtremebowling	AMF Xtreme Bowling (USA)
nameamfxtremebowling2006	AMF Xtreme Bowling 2006 (Europe) (En,Fr,De,Es,It,Nl)
nameamplitude	Amplitude (Europe) (Beta)
nameand1streetball	AND 1 Streetball (Europe) (En,Fr,De,Es,It)
nameangelicconcert	Angelic Concert (Japan)
nameangeliqueetoile	Angelique Etoile (Japan)
nameangeliquetrois	Angelique Trois (Japan)
nameangeliquetroisaizouban	Angelique Trois - Aizouban (Japan)
nameangelprofile	Angel Profile (Japan)
nameangelsfeather	Angel's Feather (Japan)
nameangelsfeatherkuronozanei	Angel's Feather - Kuro no Zan'ei (Japan)
nameangelwishkiminoegaonichu	Angel Wish - Kimi no Egao ni Chu! (Japan)
nameanimalsoccerworld	Animal Soccer World (Europe) (En,Fr,De)
nameanimaniacsthegreatedgarhunt	Animaniacs - The Great Edgar Hunt (Europe) (En,Fr,De,Es,It)
nameanimebattlerekkanohonooflameofreccafinalburning	Anime Battle - Rekka no Honoo - Flame of Recca - Final Burning (Japan)
nameanimeeikaiwa15shounenhyouryuukihitominonakanoshounen	Anime Eikaiwa - 15 Shounen Hyouryuuki - Hitomi no Naka no Shounen (Japan) (En,Ja)
nameanimeeikaiwatondemonezumidaikatsuyaku	Anime Eikaiwa - Tondemo Nezumi Daikatsuyaku (Japan) (En,Ja)
nameanimeeikaiwatottoi	Anime Eikaiwa - Tottoi (Japan) (En,Ja)
nameanimesuperremixtheashitanojoe2	Anime Super Remix, The - Ashita no Joe 2 (Japan)
nameanimesuperremixthekyojinnohoshi	Anime Super Remix, The - Kyojin no Hoshi (Japan)
nameanothercenturysepisode	Another Century's Episode (Japan)
nameanothercenturysepisode2	Another Century's Episode 2 (Japan)
